contrast_0,homogeneity_0,energy_0,correlation_0,contrast_90,label
592.6753608247423,0.2505133954558395,0.0644782521434056,-308058.304545544,369.9144329896907,A
850.2063541666666,0.2424546520342731,0.0635450818754335,-306652.9242144377,541.7884375000001,A
1099.5684210526315,0.2307720942134903,0.0625881317681487,-305258.53743062675,720.941157894737,A
100.51151515151514,0.6933482925997475,0.6082989809622991,-1559490.6904056012,45.555757575757575,A
293.00938775510207,0.6605054278788183,0.5994306266935668,-1545171.4489624766,149.90530612244896,A
485.4270103092784,0.6400113483914095,0.5897532048217399,-1530866.4350225492,277.0937113402062,A
670.0685416666668,0.6229534491284601,0.5790779308521437,-1516576.2415144802,408.583125,A
854.4435789473685,0.6084811348012024,0.5683587685174677,-1502301.4983943528,534.7222105263158,A
103.55070707070708,0.3421578421825479,0.0656128836818692,-333765.21384755016,82.6310101010101,A
313.2730612244898,0.2478703049441111,0.0552970848855041,-332748.0931158716,254.86918367346937,A
542.7825773195876,0.2220545826333508,0.0530432157766651,-331727.34710480366,452.7118556701032,A
772.7039583333333,0.2144706691844247,0.0519046936434675,-330745.5253163168,656.5327083333333,A
993.079894736842,0.2018323255253493,0.0507298531984882,-329865.821242638,855.4085263157895,A
113.14393939393938,0.1238446812083964,0.0248800817422957,-3103486.026179729,121.8940404040404,A
237.24704081632652,0.0922748014712538,0.0224601085586899,-3080296.1925709145,249.04785714285717,A
309.40845360824744,0.0848379915068949,0.0218979361786701,-3055094.2960536554,349.6373195876289,A
371.5216666666667,0.0822016533962852,0.0215234650698048,-3029639.9409225127,441.83010416666673,A
425.2722105263158,0.076357348921915,0.0214654266888941,-3005248.815943253,531.3777894736842,A
65.6980808080808,0.5045685602032158,0.1518345455135456,-91556.6285065774,52.95141414141414,A
204.38704081632656,0.3898664803475515,0.1291827062542377,-91352.11383649344,157.14224489795922,A
362.6811340206186,0.3588510464522444,0.1248352724775474,-91143.54561301271,268.38752577319593,A
529.616875,0.3470218352273967,0.1229163135588148,-90916.50936608051,371.3226041666666,A
702.1011578947368,0.3357561479261356,0.1215347835029463,-90700.46078788632,466.5872631578949,A
88.34343434343437,0.391345812027056,0.0740220049623837,-341907.8729286098,67.71949494949494,A
275.26938775510206,0.2923767706459635,0.0618306725660561,-340365.5386596762,208.7564285714286,A
479.97587628865983,0.2718993242057729,0.0597039851368052,-338819.32322276826,369.46938144329897,A
678.0810416666667,0.2652186922101613,0.0595020570372711,-337265.36130115384,533.3528125,A
859.2492631578948,0.2581502198678585,0.0588421994161754,-335635.70649716933,693.4895789473685,A
77.92151515151515,0.7103370372607779,0.6352889273569344,-2114265.897783056,53.09505050505051,A
220.5529591836735,0.6809276765612363,0.6227856901268195,-2094761.5605421849,132.5180612244898,A
365.11237113402063,0.6665571428693755,0.6161005359005228,-2075279.456550729,231.6550515463918,A
509.6596875,0.6518381706192289,0.6062091015700679,-2055812.1343094185,340.0296875,A
650.8075789473685,0.6385284627853425,0.5958235995433995,-2036367.6223377064,452.684,A
80.53282828282829,0.4054568886218798,0.0854989497068793,-210885.173562583,55.46040404040404,A
249.54,0.3026361209791008,0.0721608239036642,-210058.88880583292,166.17244897959185,A
443.6276288659794,0.2820443496076235,0.0700967249988458,-209221.58554069488,291.741030927835,A
646.9383333333334,0.2684952215508374,0.0688999312106574,-208368.4983866845,421.736875,A
849.7143157894739,0.2543242975249452,0.067513659231488,-207521.3774613113,550.4415789473684,A
105.69232323232325,0.7795341342592897,0.7160812309746343,-2126840.391245007,49.45343434343434,A
304.36632653061224,0.7566407847031357,0.7074952592474097,-2106332.192922918,158.87397959183673,A
494.6072164948454,0.7422861883702415,0.6994511611817658,-2085830.9646102628,283.63082474226803,A
670.6512500000001,0.7297161794098326,0.6900226917313419,-2065336.9687112116,407.078125,A
839.5115789473684,0.7193084057219473,0.6812024564720838,-2044850.48477221,526.5481052631579,A
324.47575757575754,0.4877456629515235,0.3651540997715085,-48200.06333977613,184.16919191919197,A
850.8775510204082,0.4412970878368569,0.3495453702276193,-49060.17148077018,483.0315306122449,A
1400.8521649484535,0.4151592791353534,0.3364717560806932,-49951.53142626675,807.5715463917525,A
1971.6352083333336,0.3926324300616083,0.321667071459158,-50875.877586972165,1142.9511458333336,A
2553.5817894736847,0.3736711565450859,0.3076425958137182,-51833.38529958723,1477.7525263157895,A
81.29989898989898,0.4172900787236438,0.0962492173772339,-202228.3506323846,76.62040404040403,A
258.806224489796,0.3123117507211252,0.0808848400573538,-201624.52899973156,227.0712244897959,A
462.1609278350515,0.2867394850519146,0.0773415776289917,-201004.26493582787,374.8734020618557,A
666.6384374999999,0.2750092437050145,0.0763700102934537,-200378.91944902128,497.7295833333333,A
860.0125263157894,0.2757607338888034,0.0759931473802306,-199774.1988379153,602.201052631579,A
215.0286868686869,0.1670013159452792,0.0219147693718358,-724494.2542795031,287.2116161616161,A
545.7979591836734,0.1271687951091977,0.019482582274388,-725752.3075504722,624.0743877551021,A
821.0327835051546,0.1160736919970743,0.0187430505773827,-727356.0998361025,865.8489690721651,A
1047.7182291666668,0.1049767915515257,0.0181184135542332,-729056.4074749374,1058.1667708333334,A
1260.6873684210527,0.0962618407789867,0.0176842105263157,-730567.5554399122,1217.8605263157897,A
160.34767676767677,0.7574005978437911,0.6889876110428945,-1258403.6355458377,56.47131313131312,A
461.5932653061224,0.7329234836551979,0.6796499791270849,-1245894.4838932797,184.50897959183675,A
759.379587628866,0.7177865509004144,0.6727452905475251,-1233389.647695059,344.590206185567,A
1034.237708333333,0.7039709620428686,0.6627271623124155,-1220889.291862065,518.2746875,A
1290.9084210526316,0.6925643963465227,0.6527002850082582,-1208393.5945650735,697.9330526315789,A
111.10535353535352,0.3503562906120133,0.0780804813980386,-428309.140852795,82.21434343434343,A
333.5262244897959,0.2573031605125686,0.0664051339574737,-427142.6362460852,238.875306122449,A
555.7738144329896,0.2375272280495348,0.0642090127763482,-425901.2916155135,411.6093814432991,A
746.8036458333335,0.22910655474574,0.0637947487280714,-424623.7132297746,588.9177083333334,A
909.8409473684212,0.2235260515860818,0.0630427019683336,-423377.283093768,771.9249473684212,A
324.8004040404041,0.48960664924393,0.3610323146354061,-48798.3848583559,181.70424242424247,A
856.6859183673472,0.4418396876685573,0.3449315283747951,-49673.83216902655,478.5728571428572,A
1413.5152577319589,0.4137276780762272,0.3321277984178365,-50581.262186555,805.0727835051548,A
1988.5125000000007,0.392321778381644,0.3174362906334295,-51522.45935152767,1142.650729166667,A
2573.414631578948,0.3702763155407308,0.302843184601922,-52496.70029745837,1483.8330526315788,A
338.65868686868686,0.4907137364910628,0.3549919201059026,-48002.33678366507,187.30090909090907,A
881.6182653061223,0.4410046487228341,0.3388145416413752,-48857.11935942581,510.63346938775504,A
1435.9615463917528,0.4138179786250078,0.3247839606683961,-49743.18983440951,864.1859793814433,A
2005.585104166667,0.3906135952652222,0.3113257451899144,-50661.989960675695,1219.0365625000004,A
2581.426842105263,0.3695083689694427,0.2982271903494246,-51614.13769415374,1575.1170526315789,A
360.3571717171717,0.4474983576838561,0.3064153359848716,-51853.90168473381,174.1511111111111,A
952.2077551020408,0.4019277042937622,0.2897089191054465,-52806.91814121002,488.93693877551016,A
1522.467731958763,0.3716803899837312,0.2765162933631045,-53796.61692951398,853.6769072164949,A
2045.2934375,0.3482410706161256,0.2649316522840266,-54823.94852957588,1223.925416666667,A
2532.583157894737,0.3283269332333562,0.2549036426495531,-55886.68872293769,1586.647157894737,A
351.8412121212121,0.4496807939344731,0.3020290867244906,-52331.6595172455,167.96959595959595,A
940.144693877551,0.3979240497761562,0.2840611797704175,-53296.71651503083,481.7316326530613,A
1506.1517525773197,0.3679496762735427,0.2710504359423347,-54299.244210349854,843.9971134020618,A
2026.3805208333335,0.3425248328592913,0.2571020725207099,-55340.44426734619,1213.0677083333337,A
2510.520315789474,0.3222800585026216,0.2464552911306953,-56418.54806566257,1573.6416842105264,A
332.129494949495,0.4463341305890778,0.3021534789208913,-52848.44786355442,162.4139393939394,A
885.9731632653061,0.396055908031394,0.2851362958399563,-53828.67119087406,465.3730612244899,A
1432.8251546391753,0.3705620772002702,0.2741544358428581,-54845.97996409635,814.6126804123711,A
1935.3763541666667,0.3466343197278384,0.2612736316398533,-55902.51585990311,1165.6757291666663,A
2402.283263157895,0.3231189931565696,0.250145974003679,-56994.95689420741,1508.2576842105263,A
331.6236363636364,0.443787833992535,0.2908614579409572,-52591.19044946434,167.2714141414141,A
889.3827551020408,0.3940292410904357,0.2740804929543067,-53562.185218258215,472.8179591836736,A
1437.053608247423,0.3666310434124036,0.2619630431698737,-54572.15164178886,824.2875257731961,A
1939.5730208333332,0.3444918490402909,0.2483235019726172,-55620.56574719267,1175.3357291666664,A
2408.212,0.3240868259216051,0.2388790999161109,-56705.10829642325,1517.7703157894734,A
320.6343434343434,0.4527286944653327,0.304714344177955,-51296.35359712999,160.48717171717172,A
857.7625510204082,0.3998544389483259,0.2858899241486065,-52234.65216468746,455.0248979591837,A
1389.2905154639177,0.3712006090122596,0.2712488487197086,-53209.51735881838,791.1488659793813,A
1879.0725,0.3475879694690799,0.257068433860519,-54222.069808245695,1129.9995833333337,A
2335.265684210526,0.3267290512560701,0.2475511531122451,-55269.37802073371,1458.7304210526315,A
265.3880808080808,0.5231187460867188,0.3914737914795392,-51440.04975157352,173.89939393939397,A
737.3318367346939,0.4764125589997851,0.3766661721575398,-52384.5959713029,478.70489795918365,A
1255.521443298969,0.4518879064979481,0.3630528262669656,-53364.47897832014,786.6008247422681,A
1793.0072916666666,0.4261543245537774,0.3487861515511888,-54381.716189522165,1075.2052083333333,A
2332.332631578948,0.4076328292870608,0.3366825279900036,-55436.42036860365,1347.879894736842,A
275.8833333333333,0.493442446326899,0.3398695561122256,-52429.347344069305,215.46979797979796,A
739.8143877551021,0.4354388593293358,0.3209591972988085,-53398.730555391085,593.4470408163265,A
1223.1858762886598,0.4061315228757896,0.3092285526919833,-54406.33059920548,997.9187628865978,A
1707.462291666667,0.38250119596136,0.2965394302290262,-55452.511620733545,1407.858541666667,A
2192.313684210526,0.3609590020159834,0.2857540154411137,-56534.61474770438,1816.6303157894736,A
273.98252525252525,0.4935120108984583,0.3372833907940625,-52553.46144784091,212.4438383838384,A
738.4097959183675,0.4337519365083114,0.319743461048018,-53525.692433687975,595.3901020408163,A
1220.085051546392,0.4046809926260533,0.3059628472482722,-54535.61745698768,1002.3170103092784,A
1703.4843750000002,0.3787557977288139,0.2921851418502582,-55584.406239343705,1415.6745833333334,A
2186.6196842105264,0.3595536137183172,0.2816480977559214,-56671.522504270266,1823.399368421053,A
273.7662626262626,0.490049400665771,0.3384865515753735,-52495.32664233647,215.3926262626263,A
739.6466326530613,0.4350522003293626,0.3208170081002263,-53466.96936886365,598.3321428571428,A
1222.453092783505,0.4045028856735029,0.307857181519268,-54475.44670403432,1009.5296907216496,A
1706.3342708333337,0.3824091121447476,0.2950924554977078,-55522.71640400392,1424.7130208333335,A
2190.183157894737,0.3620009401675825,0.2842967120784462,-56609.47149470464,1832.547789473684,A
274.71434343434345,0.4822973841001066,0.3248698420036008,-53402.28210361245,211.66565656565652,A
740.8832653061226,0.4272789629332768,0.3091338614147914,-54397.62291582416,590.3882653061225,A
1222.809484536083,0.3950694071363732,0.2959554834923006,-55431.1515078847,997.3226804123713,A
1705.2458333333334,0.374241360069708,0.2843893082481008,-56505.44604112744,1410.5498958333333,A
2187.9183157894736,0.3535414503705014,0.2715698488887983,-57619.69981192287,1814.072421052632,A
273.5825252525253,0.4846867078873774,0.3272895930309372,-52194.26616832485,219.509696969697,A
733.4124489795919,0.432383586743303,0.3120902644981133,-53156.81173165861,598.4575510204082,A
1212.1146391752577,0.4007583033880668,0.2992306001517387,-54155.3991903302,1004.4275257731958,A
1690.8239583333336,0.3791065477661769,0.285979296429149,-55192.96440815093,1413.3277083333332,A
2167.3292631578943,0.3575080757369604,0.2756595917546056,-56268.23137228948,1812.755789473684,A
272.5665656565657,0.4561229026161471,0.2877537917541858,-66082.63347139502,189.5591919191919,A
755.4338775510205,0.3983258348714334,0.2692357332338691,-67450.0686547141,530.7241836734694,A
1271.6101030927834,0.3686306549360568,0.2573295828087841,-68873.07631581457,886.4940206185568,A
1797.4040625,0.3459368787068208,0.2462629543969887,-70357.27811354204,1250.668229166667,A
2324.850421052632,0.326008888163202,0.2359689636383438,-71901.07491398926,1603.7286315789474,A
269.17171717171715,0.4503000950830104,0.2774453842299177,-67700.48821497515,188.6490909090909,A
748.6173469387755,0.3952923841947678,0.2614650916835672,-69117.17351247963,520.0521428571429,A
1264.2876288659793,0.3624491662424398,0.2476318274113243,-70594.89234444602,863.0886597938145,A
1794.8127083333331,0.3372977595992769,0.2335373457078712,-72137.22850915066,1217.8173958333336,A
2329.523473684211,0.3151751489445329,0.2229511455373102,-73744.28045069882,1567.7546315789473,A
276.1830303030303,0.4389562971992585,0.259129754703068,-70212.06277783895,193.9738383838384,A
757.2469387755103,0.3759734067711047,0.2399911927441342,-71708.80984216777,542.907142857143,A
1269.2270103092785,0.3464268252549109,0.2294172333945837,-73271.2715819826,913.5235051546392,A
1792.773854166667,0.3271640683642744,0.2207044140203262,-74901.84300733673,1286.3881250000002,A
2308.2113684210526,0.3065056890499511,0.210241702350419,-76602.5788703934,1650.7925263157897,A
265.2415151515152,0.4757288991918266,0.3177968169372105,-63855.589726759084,189.34818181818187,A
733.6669387755102,0.4210609635848492,0.2996664465290427,-65152.14091632306,522.3529591836735,A
1231.1661855670104,0.3913133563771729,0.2881362335878202,-66502.69618800197,867.148350515464,A
1737.397291666667,0.3689411588791611,0.2768407067425638,-67910.06950439946,1206.7808333333337,A
2240.701894736842,0.3486999916373017,0.2648194702066939,-69374.50887675307,1520.129263157895,A
282.52525252525254,0.4423976612494626,0.2654338275819678,-69466.8492432295,192.59323232323231,A
774.5161224489796,0.3824984230845637,0.2465909592986532,-70941.88942248316,544.639693877551,A
1301.0549484536082,0.3508695482997157,0.234661233177675,-72479.89837940792,905.5803092783505,A
1837.7053125,0.3258177228195083,0.2229043512953233,-74084.5898083578,1271.64,A
2378.6104210526314,0.3089206999806568,0.213888831248768,-75751.63544234507,1642.9584210526316,A
260.77191919191915,0.5245532135852776,0.3936958325023797,-51283.75058946835,171.9570707070707,A
735.0291836734693,0.4785292126390463,0.3776242069164962,-52224.1458951204,464.7707142857144,A
1255.230309278351,0.4518786395771476,0.3650411088624515,-53199.67389574043,765.01793814433,A
1794.3256250000002,0.4299956529116672,0.352930102312137,-54212.33750304071,1052.6395833333331,A
2337.8122105263155,0.4089031364171619,0.3386222697213615,-55261.90546696437,1323.0471578947368,A
260.8978787878788,0.4490245958559828,0.3003892655302983,-58130.29369094111,164.05202020202017,A
731.3004081632654,0.3973243937643794,0.2834602414004661,-59257.82674351621,471.2020408163265,A
1250.634226804124,0.3624723719231795,0.2702320066958646,-60430.17377081234,825.0592783505153,A
1800.717604166667,0.3400168948509671,0.258282421058379,-61650.05334453197,1216.7641666666668,A
2366.4005263157896,0.319803626767856,0.2461391629437014,-62917.62299937848,1638.6237894736846,A
252.6985858585859,0.458938043482553,0.31092940384284,-54776.56888736879,160.14161616161618,A
708.73,0.4079271450126526,0.2957490719106767,-55811.59528910834,448.075,A
1213.8931958762887,0.3770203916811021,0.2835728878788129,-56886.17492717434,779.6056701030928,A
1749.9409375000002,0.3518849239375818,0.2700939024595581,-58002.7892188359,1147.4604166666668,A
2307.8590526315797,0.3331629284176746,0.2592565548232803,-59158.95387089845,1545.8193684210528,A
261.630303030303,0.4459229875045071,0.3071812666464418,-57852.85508710832,170.49636363636364,A
732.8702040816327,0.3968758820921166,0.2935078811574589,-58974.49738223395,482.95938775510206,A
1249.3696907216497,0.3668209873499369,0.2811674188819683,-60140.49185753209,840.7964948453609,A
1793.763958333333,0.3423934049114353,0.2676342715322742,-61353.52037754693,1238.9040625000002,A
2358.300315789474,0.3217578006972439,0.2531985742565312,-62615.62036850006,1667.6503157894738,A
267.2633333333333,0.4288298383469955,0.2770534909972952,-62027.20525759376,167.86686868686866,A
733.8939795918368,0.3785264756862261,0.2623871209672444,-63270.591634361685,481.1126530612245,A
1243.596701030928,0.3469484253003093,0.2512569739473287,-64565.03680547509,842.4849484536085,A
1779.7285416666668,0.322484145558061,0.2380258706615032,-65913.0196005354,1240.7380208333334,A
2334.194631578948,0.3011519821664198,0.225673016218837,-67315.33137788934,1677.2417894736843,A
267.6222222222222,0.4252658324113953,0.263969873030944,-62874.71952935011,170.5169696969697,A
736.1554081632653,0.3699758423206437,0.2471099929277406,-64142.77981014906,482.8571428571428,A
1246.766701030928,0.3383783316091879,0.2348695261953133,-65463.60748225551,843.7090721649485,A
1782.539166666667,0.3142274791606684,0.2204665290954363,-66840.1798326653,1243.6263541666667,A
2336.4976842105266,0.292675178542998,0.2085686877432113,-68271.1687211706,1679.528210526316,A
270.5118181818182,0.4462455767248287,0.289449939052733,-57067.11463696924,156.669898989899,A
735.4552040816326,0.3898232499257071,0.2717519555852938,-58163.57496067588,439.6831632653062,A
1227.1876288659796,0.3592719147751869,0.2600020029845099,-59303.94412327839,761.2034020618556,A
1723.9480208333334,0.3367912697964836,0.2480840646333415,-60489.22637692171,1107.2720833333333,A
2225.893789473684,0.3174561492205003,0.2379109449532153,-61715.520912644526,1473.153789473684,A
271.9748484848485,0.4482278537061797,0.2846623433642382,-55451.77621223901,153.17525252525255,A
743.0468367346939,0.39092582417959,0.2659540753195785,-56503.19566677125,426.2642857142858,A
1236.9259793814433,0.3635951452694612,0.2544287707047153,-57596.52176377449,739.991443298969,A
1735.358854166667,0.3420589779028002,0.2428114498404289,-58730.8695165051,1079.2528125000003,A
2234.909263157895,0.3211151640892769,0.2314556130903395,-59906.44507842154,1435.9248421052632,A
235.149898989899,0.4585966417529377,0.2934443399608096,-56792.974801561766,150.40717171717174,A
677.8794897959184,0.3939418219087762,0.2738216205550284,-57881.153409221806,425.40489795918376,A
1166.2798969072169,0.3625119358009275,0.2607491027602701,-59011.738626897306,743.3316494845361,A
1664.453229166667,0.3396631730542698,0.2482719355727819,-60187.443013429685,1088.4401041666667,A
2167.799894736842,0.3203906661332364,0.2374847888407759,-61409.89183224928,1452.894210526316,A
274.50070707070705,0.4455659026091252,0.2988399501139425,-56718.53891439299,158.5558585858586,A
742.2944897959186,0.3911738940793364,0.2795359693922948,-57806.68821700006,449.84806122448975,A
1228.235979381443,0.3610420427892832,0.2659537268855205,-58937.78462506816,781.7713402061856,A
1716.051354166667,0.338815240463384,0.254097710932997,-60113.85983942826,1138.5451041666668,A
2205.8777894736845,0.3174540804476667,0.2410016494006844,-61334.07898230445,1512.6364210526317,A
275.1352525252525,0.4493189466538184,0.2893676896798077,-56451.144088074354,156.09151515151518,A
753.6500000000001,0.3835787970196314,0.2679080418112504,-57529.38331731311,436.2559183673469,A
1257.0505154639177,0.3576397906755078,0.2562948386512471,-58649.86221978915,758.3056701030928,A
1767.208854166667,0.33410019550158,0.2427280034947669,-59815.825416489824,1103.5071875,A
2281.546631578947,0.3161859614687198,0.2312796630671976,-61024.88029429871,1468.739263157895,A
281.650101010101,0.5046466510169423,0.3686350039623361,-55988.66455925861,184.46111111111117,A
777.4920408163265,0.4561320802168236,0.3535687339768335,-57057.464592878416,518.0333673469388,A
1314.962268041237,0.4279506482982901,0.3419018659794807,-58167.86405608621,850.6301030927835,A
1862.9225,0.4051186045439706,0.3285534900641497,-59322.33618410412,1166.6827083333335,A
2405.0054736842108,0.3839618142489445,0.3145465011489423,-60522.08452699137,1473.266105263158,A
325.929494949495,0.4212025425891659,0.2492264125525316,-65095.50750273579,134.4341414141414,A
873.156224489796,0.359886084891597,0.231433385473452,-66430.87849177473,388.0420408163265,A
1405.9379381443296,0.3249684082230047,0.216724816492106,-67823.95672217748,693.1289690721651,A
1908.0389583333333,0.3016631353316341,0.2059879437882497,-69275.15293058455,1031.235520833333,A
2382.261368421053,0.275913005194021,0.1945548509487769,-70785.46015714266,1388.3906315789473,A
328.4341414141414,0.4233873833352447,0.2496973783135488,-64879.87753398707,135.78101010101008,A
879.1868367346939,0.3568985174894695,0.2300859082991269,-66207.33603718287,390.6723469387756,A
1416.2354639175255,0.3243820136107216,0.2172103052758683,-67591.60669868707,697.9652577319589,A
1923.524583333333,0.3007714298657148,0.2053832799101881,-69035.70536290437,1038.0638541666667,A
2401.752736842105,0.2778706045926114,0.1934365693740228,-70537.61104013424,1397.9965263157894,A
300.759393939394,0.4188691591719747,0.2422023816441838,-64361.54058719331,128.96939393939397,A
828.5961224489797,0.3561011159689777,0.2224683103377641,-65674.02093221199,371.1144897959184,A
1356.2101030927836,0.3234225708786862,0.2111050237820043,-67040.32092847751,660.1928865979382,A
1852.569166666667,0.300526407780288,0.199706599025782,-68464.29346449193,978.7544791666668,A
2318.429368421053,0.2756664407677328,0.1900885345556882,-69942.02266499735,1317.592105263158,A
346.7254545454545,0.4295349358664628,0.2724350473320098,-61780.300908780046,144.2418181818182,A
899.2263265306124,0.3702464743374647,0.2547255180503565,-63013.87275056588,405.9908163265306,A
1439.4743298969072,0.336609627833616,0.24194609009284,-64299.175544421,720.4200000000001,A
1945.4201041666668,0.3137345569786943,0.2293501159678025,-65637.82463953523,1068.0610416666668,A
2423.5138947368423,0.2941483502975843,0.2176888933630487,-67029.3716251334,1443.856315789474,A
339.23646464646464,0.4273475133806142,0.2661328449364413,-62209.26786454464,145.00979797979798,A
894.3294897959183,0.3696896606792572,0.2507839852282844,-63457.26991380897,412.1182653061224,A
1437.9237113402062,0.3373438216298067,0.2389165860366976,-64756.99722363251,729.7720618556701,A
1949.29125,0.3129054509088641,0.2254968472617744,-66108.81754738011,1084.0404166666667,A
